Task code,Task name,Family,Verifier type,Verifier ID,Output ID,Deliverable,Output file,Pass condition,Evidence,K question,Answer (Yes/No)
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A002,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,“District insurance counter card - Raymond Hollis” (producer-card-r002.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A003,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,“District insurance counter card - Raymond Hollis” (producer-card-r002.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A004,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,The finished printed width of “District insurance counter card - Raymond Hollis” (producer-card-r002.pdf) is 148 mm (within 0.2 mm).,Automatic check: measured page width.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A005,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,The finished printed height of “District insurance counter card - Raymond Hollis” (producer-card-r002.pdf) is 210 mm (within 0.2 mm).,Automatic check: measured page height.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A006,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,"On “District insurance counter card - Raymond Hollis” (producer-card-r002.pdf), the producer name reads exactly “Raymond Hollis”, the approved value in producer_roster_northern.csv, row 2 (field Producer Name).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A007,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,"On “District insurance counter card - Raymond Hollis” (producer-card-r002.pdf), the license number reads exactly “NH-LH-04821”, the approved value in producer_roster_northern.csv, row 2 (field License Number).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A008,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,"On “District insurance counter card - Raymond Hollis” (producer-card-r002.pdf), the license line reads exactly “Licensed Life & Health Producer, NH #LH-04821”, the approved value in producer_roster_northern.csv, row 2 (field License Line).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A009,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,"On “District insurance counter card - Raymond Hollis” (producer-card-r002.pdf), the office reads exactly “Concord Branch, 212 North Main St, Concord NH 03301”, the approved value in producer_roster_northern.csv, row 2 (field Office).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A010,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,"On “District insurance counter card - Raymond Hollis” (producer-card-r002.pdf), the state reads exactly “NH”, the approved value in producer_roster_northern.csv, row 2 (field State).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r002/A011,producer-card-r002,District insurance counter card - Raymond Hollis,deliverables/producer-card-r002.pdf,"On “District insurance counter card - Raymond Hollis” (producer-card-r002.pdf), the disclosure text matches the approved disclosure text in producer_roster_northern.csv, row 2 word for word (it begins “Aldervale Mutual is a policyholder-owned life insurer; policies…”).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A001,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,“District insurance counter card - Susan Grady” (producer-card-r003.pdf) is present in the delivery package.,Automatic check: file is present.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A002,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,“District insurance counter card - Susan Grady” (producer-card-r003.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A003,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,“District insurance counter card - Susan Grady” (producer-card-r003.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A004,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,The finished printed width of “District insurance counter card - Susan Grady” (producer-card-r003.pdf) is 148 mm (within 0.2 mm).,Automatic check: measured page width.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A005,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,The finished printed height of “District insurance counter card - Susan Grady” (producer-card-r003.pdf) is 210 mm (within 0.2 mm).,Automatic check: measured page height.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A006,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,"On “District insurance counter card - Susan Grady” (producer-card-r003.pdf), the producer name reads exactly “Susan Grady”, the approved value in producer_roster_northern.csv, row 3 (field Producer Name).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A007,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,"On “District insurance counter card - Susan Grady” (producer-card-r003.pdf), the license number reads exactly “NH-LH-04833”, the approved value in producer_roster_northern.csv, row 3 (field License Number).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A008,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,"On “District insurance counter card - Susan Grady” (producer-card-r003.pdf), the license line reads exactly “Licensed Life & Health Producer, NH #LH-04833”, the approved value in producer_roster_northern.csv, row 3 (field License Line).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A009,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,"On “District insurance counter card - Susan Grady” (producer-card-r003.pdf), the office reads exactly “Manchester Branch, 88 Elm St, Manchester NH 03101”, the approved value in producer_roster_northern.csv, row 3 (field Office).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A010,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,"On “District insurance counter card - Susan Grady” (producer-card-r003.pdf), the state reads exactly “NH”, the approved value in producer_roster_northern.csv, row 3 (field State).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r003/A011,producer-card-r003,District insurance counter card - Susan Grady,deliverables/producer-card-r003.pdf,"On “District insurance counter card - Susan Grady” (producer-card-r003.pdf), the disclosure text matches the approved disclosure text in producer_roster_northern.csv, row 3 word for word (it begins “Aldervale Mutual is a policyholder-owned life insurer; policies…”).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A001,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,“District insurance counter card - Paul Devoe” (producer-card-r005.pdf) is present in the delivery package.,Automatic check: file is present.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A002,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,“District insurance counter card - Paul Devoe” (producer-card-r005.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A003,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,“District insurance counter card - Paul Devoe” (producer-card-r005.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A004,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,The finished printed width of “District insurance counter card - Paul Devoe” (producer-card-r005.pdf) is 148 mm (within 0.2 mm).,Automatic check: measured page width.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A005,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,The finished printed height of “District insurance counter card - Paul Devoe” (producer-card-r005.pdf) is 210 mm (within 0.2 mm).,Automatic check: measured page height.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A006,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,"On “District insurance counter card - Paul Devoe” (producer-card-r005.pdf), the producer name reads exactly “Paul Devoe”, the approved value in producer_roster_northern.csv, row 5 (field Producer Name).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A007,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,"On “District insurance counter card - Paul Devoe” (producer-card-r005.pdf), the license number reads exactly “NH-LH-05012”, the approved value in producer_roster_northern.csv, row 5 (field License Number).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A008,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,"On “District insurance counter card - Paul Devoe” (producer-card-r005.pdf), the license line reads exactly “Licensed Life & Health Producer, NH #LH-05012 / VT #VT-2214”, the approved value in producer_roster_northern.csv, row 5 (field License Line).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A009,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,"On “District insurance counter card - Paul Devoe” (producer-card-r005.pdf), the office reads exactly “Upper Valley Office, 30 Bridge St, Lebanon NH 03766”, the approved value in producer_roster_northern.csv, row 5 (field Office).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A010,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,"On “District insurance counter card - Paul Devoe” (producer-card-r005.pdf), the state reads exactly “NH; VT”, the approved value in producer_roster_northern.csv, row 5 (field State).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r005/A011,producer-card-r005,District insurance counter card - Paul Devoe,deliverables/producer-card-r005.pdf,"On “District insurance counter card - Paul Devoe” (producer-card-r005.pdf), the disclosure text matches the approved disclosure text in producer_roster_northern.csv, row 5 word for word (it begins “Aldervale Mutual is a policyholder-owned life insurer licensed…”).",Automatic check: text read from the file.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r006/A001,producer-card-r006,District insurance counter card - Karen Marsh,deliverables/producer-card-r006.pdf,“District insurance counter card - Karen Marsh” (producer-card-r006.pdf) is present in the delivery package.,Automatic check: file is present.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r006/A002,producer-card-r006,District insurance counter card - Karen Marsh,deliverables/producer-card-r006.pdf,“District insurance counter card - Karen Marsh” (producer-card-r006.pdf) opens as a valid PDF file with no errors or corruption.,Automatic check: file opens correctly.,,
SB3-060-LAY,Aldervale Mutual - District insurance counter-card run,Layout & Data,Auto,LAYOUT-15/producer-card-r006/A003,producer-card-r006,District insurance counter card - Karen Marsh,deliverables/producer-card-r006.pdf,“District insurance counter card - Karen Marsh” (producer-card-r006.pdf) contains exactly 1 page.,Automatic check: counted PDF pages.,,
