i,verified_grade,title,vertical,platform,url,groups,est_calls,orig_v2_grade,audit
2630,express,PVC Advertising Banner Design,"Nonprofit, Religious & Community",Upwork,https://www.upwork.com/nx/search/jobs/?q=PVC%20Advertising%20Banner%20Design,express,4,express,confirm
2633,express,Pitch Deck - Pre-Seed Funding,"Nonprofit, Religious & Community",Upwork,https://www.upwork.com/nx/search/jobs/?q=Pitch%20Deck%20-%20Pre-Seed%20Funding,express|layout,7,express,confirm
2634,express,Pitch Deck Creation for US Nonprofit,"Nonprofit, Religious & Community",Upwork,https://www.upwork.com/nx/search/jobs/?q=Pitch%20Deck%20Creation%20for%20US%20Nonprofit,express|layout,8,express,confirm
2638,express,PowerPoint Slide Enhancement for ClavisAI Investor Presentation,"Nonprofit, Religious & Community",Upwork,https://www.upwork.com/nx/search/jobs/?q=PowerPoint%20Slide%20Enhancement%20for%20ClavisAI%20Investor%20Present,express|layout|photo,8,express,confirm
2639,express,PowerPoint Template Creative Needed,"Nonprofit, Religious & Community",Upwork,https://www.upwork.com/nx/search/jobs/?q=PowerPoint%20Template%20Creative%20Needed,express|layout,7,express,confirm
2643,express,Presentation Designer (Investment Deck) – Start Today,"Nonprofit, Religious & Community",Upwork,https://www.upwork.com/nx/search/jobs/?q=Presentation%20Designer%20(Investment%20Deck)%20–%20Start%20Today,express|layout,7,express,confirm
2645,express,"Professional Media Kit Design for Speaker, Podcast Host, Author & Founder of LivingYosh.com","Nonprofit, Religious & Community",Freelancer.com,https://www.freelancer.com/projects/branding/Professional-Media-Kit-Design-for,express|layout|photo,9,express,confirm
2648,express,Quick Turnaround Invite,"Nonprofit, Religious & Community",Upwork,https://www.upwork.com/nx/search/jobs/?q=Quick%20Turnaround%20Invite,express|photo,5,express,confirm
2650,express,Save-the-Date Card Design and Sponsorship Letter,"Nonprofit, Religious & Community",Upwork,https://www.upwork.com/nx/search/jobs/?q=Save-the-Date%20Card%20Design%20and%20Sponsorship%20Letter,express|layout,6,express,confirm
2669,express,Academic Poster Design,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Academic%20Poster%20Design,express|layout,5,express,confirm
2673,express,Banner Design for Markets and Expos,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Banner%20Design%20for%20Markets%20and%20Expos,express,4,express,confirm
2674,express,Beautiful Brochure Needed For Business,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Beautiful%20Brochure%20Needed%20For%20Business,express|datamerge,6,express,confirm
2678,express,Canva Social Media Design Work”,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/canva/Canva-Social-Media-Design-Work,express|photo,4,express,confirm
2683,express,Colorful Website Thumbnail Design [zanexatech.com] -- 4,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/website-design/Colorful-Website-Thumbnail-Design-40481616,express|photo,5,express,confirm
2684,express,Community Event Promotion Flyer Needed,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/typography/Community-Event-Promotion-Flyer-Needed,express,4,express,confirm
2685,express,Company Brochure Design for Trade Show,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Company%20Brochure%20Design%20for%20Trade%20Show,express|layout,6,express,confirm
2686,express,Conference Prospectus and Brochure Design,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Conference%20Prospectus%20and%20Brochure%20Design,express|layout,9,express,confirm
2688,express,Corporate Back Cover Design,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/print-design/Corporate-Back-Cover-Design,express|layout,4,express,confirm
2689,express,Creative Invitation Design for Arangetram and Grad Party,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Creative%20Invitation%20Design%20for%20Arangetram%20and%20Grad%20Party,express|photo,5,express,confirm
2690,express,Desain Konten Media Sosial Kreatif,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/adobe-illustrator/Desain-Konten-Media-Sosial-Kreatif,express|photo|stock,12,express,confirm
2691,express,Desain Story Instagram Menarik -- 2,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/social-media-management/Desain-Story-Instagram-Menarik,express|photo,6,express,confirm
2693,express,Design Brief: Conference Room City-Themed Signage,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Design%20Brief:%20Conference%20Room%20City-Themed%20Signage,express|datamerge,8,express,confirm
2696,express,Elegant Facebook Carousel Ad Design,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/adobe-photoshop/Elegant-Facebook-Carousel-Design,express|photo,7,express,confirm
2699,express,Event Flyer Design,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Event%20Flyer%20Design,express,4,express,confirm
2702,express,Eye-Catching Social Post Graphics,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/adobe-photoshop/Eye-Catching-Social-Post-Graphics,express|photo,7,express,confirm
2703,express,Flyer Design (Upwork),"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Flyer%20Design%20(Upwork),express|photo,4,express,confirm
2704,express,Flyer Designer for Business Events,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Flyer%20Designer%20for%20Business%20Events,express,6,express,confirm
2706,express,Graphic Design Aligned with Brand Standards,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/adobe-photoshop/Graphic-Design-Aligned-with-Brand,express|photo|layout,8,express,confirm
2707,express,Graphic design - posters and social media,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Graphic%20design%20-%20posters%20and%20social%20media,express|photo|layout,10,express,confirm
2711,express,Immediate - Graphic Designer Needed for Flyer Design,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Immediate%20-%20Graphic%20Designer%20Needed%20for%20Flyer%20Design,express|photo,4,express,confirm
2716,express,Linked Banner created in Canva,"Party, Events & Promotion",PeoplePerHour,https://www.peopleperhour.com/freelance-jobs/linked-banner-created-in-canva-4496381,express,4,express,confirm
2723,express,Modern Social Media Graphics,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/canva/Modern-Social-Media-Graphics-40481928,express|photo,8,express,confirm
2724,express,Modern Store Graphics Package,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/adobe-photoshop/Modern-Store-Graphics-Package,express|photo,8,express,confirm
2728,express,Modern World Cup Pub Poster,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/branding/Modern-World-Cup-Pub-Poster,express|photo,5,express,confirm
2730,express,Monthly Event Poster Creation,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Monthly%20Event%20Poster%20Creation,express|layout,4,express,confirm
2731,express,Nightlife Event Flyer Design Refresh,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Nightlife%20Event%20Flyer%20Design%20Refresh,express|photo,5,express,confirm
2735,express,Playful Sign & Flyer Design,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/print-design/Playful-Sign-Flyer-Design,express|layout,5,express,confirm
2736,express,Poster Design for Event,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Poster%20Design%20for%20Event,express|layout,4,express,confirm
2737,express,Premium Conference Keynote Presentation Design,"Party, Events & Promotion",Freelancer.com,https://www.freelancer.com/projects/canva/Premium-Conference-Keynote-Presentation,express|layout,8,express,confirm
2738,express,Premium Event Rental Catalog Redesign & Modern Luxury Branding,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Premium%20Event%20Rental%20Catalog%20Redesign%20&%20Modern%20Luxury%20,express|layout|datamerge|photo,14,express,confirm
2739,express,Print-Ready Banner Design,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Print-Ready%20Banner%20Design,express|layout,4,express,confirm
2740,express,Professional Presentation design,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Professional%20Presentation%20design,express|layout,7,express,confirm
2741,express,Promotional Flyer Designer Needed,"Party, Events & Promotion",Upwork,https://www.upwork.com/nx/search/jobs/?q=Promotional%20Flyer%20Designer%20Needed,express|layout,4,express,confirm
2749,express,3-Panel Infographic for Dog Harness,Pets & Animals,Upwork,https://www.upwork.com/nx/search/jobs/?q=3-Panel%20Infographic%20for%20Dog%20Harness,express|layout,5,express,confirm
2754,express,Animal Print Design Project,Pets & Animals,Upwork,https://www.upwork.com/nx/search/jobs/?q=Animal%20Print%20Design%20Project,express,4,express,confirm
2757,express,Brochure Designer for Pet Care Business,Pets & Animals,Upwork,https://www.upwork.com/nx/search/jobs/?q=Brochure%20Designer%20for%20Pet%20Care%20Business,express|layout,6,express,confirm
2758,express,Business Card Design for Dog Walking,Pets & Animals,Upwork,https://www.upwork.com/nx/search/jobs/?q=Business%20Card%20Design%20for%20Dog%20Walking,express,4,express,confirm
2767,express,Dual-Brand Social Media Manager,Pets & Animals,Freelancer.com,https://www.freelancer.com/projects/social-media-management/Dual-Brand-Social-Media-Manager,express|video,8,express,confirm
2772,express,Foldable Tourist Brochure Design,Pets & Animals,Freelancer.com,https://www.freelancer.com/projects/print-design/Foldable-Tourist-Brochure-Design,express|layout,7,express,confirm
2774,express,"Graphic Designer for Ecommerce Ads, Social Media & Marketing",Pets & Animals,Upwork,"https://www.upwork.com/nx/search/jobs/?q=Graphic%20Designer%20for%20Ecommerce%20Ads,%20Social%20Media%20&%20Mar",express|photo,6,express,confirm
2776,express,Graphic designer needed to create business card,Pets & Animals,Upwork,https://www.upwork.com/nx/search/jobs/?q=Graphic%20designer%20needed%20to%20create%20business%20card,express,4,express,confirm
2777,express,High School Educational Presentation Design,Pets & Animals,Freelancer.com,https://www.freelancer.com/projects/google-slides/High-School-Educational-Presentation-40487313,express|layout,7,express,confirm
2778,express,Hockey Highlight Reel Creator,Pets & Animals,Freelancer.com,https://www.freelancer.com/projects/adobe-premiere-pro/Hockey-Highlight-Reel-Creator-40492519,video,4,express,confirm
2783,express,Instagram Content Design - 01/06/2026 00:45 EDT,Pets & Animals,Freelancer.com,https://www.freelancer.com/projects/adobe-creative-cloud/Instagram-Content-Design-EDT-40482679,express,6,express,confirm
2784,express,Instagram Content Design - 31/05/2026 13:10 EDT,Pets & Animals,Freelancer.com,https://www.freelancer.com/projects/adobe-creative-cloud/Instagram-Content-Design-EDT,express,6,express,confirm
2810,express,Static Ad Creator For Meta Ads (Pet Brand),Pets & Animals,Upwork,https://www.upwork.com/nx/search/jobs/?q=Static%20Ad%20Creator%20For%20Meta%20Ads%20(Pet%20Brand),express|photo,6,express,confirm
2814,express,Trendy T-Shirt Design for Dog Event,Pets & Animals,Upwork,https://www.upwork.com/nx/search/jobs/?q=Trendy%20T-Shirt%20Design%20for%20Dog%20Event,express|photo,5,express,confirm
2823,express,Creative Graphic Designer & Photo Editor,"Photo Editing, Retouching & Restoration",Upwork,https://www.upwork.com/nx/search/jobs/?q=Creative%20Graphic%20Designer%20&%20Photo%20Editor,photo|express,6,express,confirm
2827,express,Graphic Designer for Banner Ad,"Photo Editing, Retouching & Restoration",Upwork,https://www.upwork.com/nx/search/jobs/?q=Graphic%20Designer%20for%20Banner%20Ad,express|photo,4,express,confirm
2872,express,4-Page Brochure Design for Luxury Home,"Real Estate, Construction & Property",Upwork,https://www.upwork.com/nx/search/jobs/?q=4-Page%20Brochure%20Design%20for%20Luxury%20Home,express|layout,6,express,confirm
2873,express,6x9 Postcard Design for Real Estate,"Real Estate, Construction & Property",Upwork,https://www.upwork.com/nx/search/jobs/?q=6x9%20Postcard%20Design%20for%20Real%20Estate,photo|express,5,express,confirm
2877,express,AI Motion Graphics Video Editor - Luxury Real Estate,"Real Estate, Construction & Property",Upwork,https://www.upwork.com/nx/search/jobs/?q=AI%20Motion%20Graphics%20Video%20Editor%20-%20Luxury%20Real%20Estate,video|express,6,express,confirm
2879,express,AI Video Editor for Real Estate,"Real Estate, Construction & Property",Freelancer.com,https://www.freelancer.com/projects/adobe-premiere-pro/Video-Editor-for-Real-Estate,video|express,6,express,confirm
2883,express,Adobe InDesign Proposal & Statement of Qualifications (SOQ) Template System for Engineering Firm,"Real Estate, Construction & Property",Freelancer.com,https://www.freelancer.com/projects/print-design/Adobe-InDesign-Proposal-Statement,layout|express|datamerge,10,express,confirm
2884,express,Advanced Premiere Pro Video Editing,"Real Estate, Construction & Property",Upwork,https://www.upwork.com/nx/search/jobs/?q=Advanced%20Premiere%20Pro%20Video%20Editing,video|stock|express,7,express,confirm
2888,express,Architectural Thesis Panel Design,"Real Estate, Construction & Property",Freelancer.com,https://www.freelancer.com/projects/adobe-photoshop/Architectural-Thesis-Panel-Design,express|photo|layout,7,express,confirm
2891,express,Best Social Media Brand Identity Designer On The Planet.,"Real Estate, Construction & Property",Upwork,https://www.upwork.com/nx/search/jobs/?q=Best%20Social%20Media%20Brand%20Identity%20Designer%20On%20The%20Plane,express|photo,8,express,confirm
2892,express,Birthday Poster Design Using Canva,"Real Estate, Construction & Property",Upwork,https://www.upwork.com/nx/search/jobs/?q=Birthday%20Poster%20Design%20Using%20Canva,express|layout,4,express,confirm
2894,express,Boutique Brand Identity / Guidelines Designer,"Real Estate, Construction & Property",Upwork,https://www.upwork.com/nx/search/jobs/?q=Boutique%20Brand%20Identity%20/%20Guidelines%20Designer,express|layout,8,express,confirm
2895,express,Brand Designer Needed: Build Complete Brochure System for Architectural Products Company,"Real Estate, Construction & Property",Upwork,https://www.upwork.com/nx/search/jobs/?q=Brand%20Designer%20Needed:%20Build%20Complete%20Brochure%20System%20fo,layout|express|datamerge|photo,14,express,confirm
